WAFERID,LOTID,WAFERNO,LOTTYPE,EVENTTIME,MATERIALID,SLOTNO,NETDIE,PRODCTGROUP,CATEGORY,EQPNAME,COMMENT,BINTOTAL,BIN00,BIN01,BIN02,BIN03,BIN04,BIN05,BIN06,BIN07,BIN08,BIN09,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30
NBGAT0G2N,NBGAT0G20,C0NMYT,B,2022-02-09 23:41:16,SX806AH60F01,20,4974,TC-CSP,TC_DPX,외관검사기#9, ,5093,5008,2,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAT0G2O,NBGAT0G20,C0NMYU,B,2022-02-09 23:41:16,SX806AH60F01,23,4974,TC-CSP,TC_DPX,외관검사기#9, ,5093,5007,8,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0931,NBGAV0930,B1J57M,B,2022-02-09 23:49:13,SXG80CUDRF05,22,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9460,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0932,NBGAV0930,B1J57N,B,2022-02-09 23:49:13,SXG80CUDRF05,1,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9454,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0933,NBGAV0930,B1J57O,B,2022-02-09 23:49:13,SXG80CUDRF05,23,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9428,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0934,NBGAV0930,B1J57P,B,2022-02-09 23:49:13,SXG80CUDRF05,3,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9441,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0935,NBGAV0930,B1J57Q,B,2022-02-09 23:49:13,SXG80CUDRF05,4,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9450,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0936,NBGAV0930,B1J57R,B,2022-02-09 23:49:13,SXG80CUDRF05,6,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9432,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0937,NBGAV0930,B1J57S,B,2022-02-09 23:49:13,SXG80CUDRF05,8,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9455,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0938,NBGAV0930,B1J57T,B,2022-02-09 23:49:13,SXG80CUDRF05,9,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9457,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0939,NBGAV0930,B1J57U,B,2022-02-09 23:49:13,SXG80CUDRF05,11,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9458,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093A,NBGAV0930,B1J57V,B,2022-02-09 23:49:13,SXG80CUDRF05,12,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9458,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093B,NBGAV0930,B1J57W,B,2022-02-09 23:49:13,SXG80CUDRF05,19,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9462,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093D,NBGAV0930,B1J57Y,B,2022-02-09 23:49:13,SXG80CUDRF05,17,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9453,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093E,NBGAV0930,B1J57Z,B,2022-02-09 23:49:13,SXG80CUDRF05,14,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9467,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093F,NBGAV0930,B1J580,B,2022-02-09 23:49:13,SXG80CUDRF05,21,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9447,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093G,NBGAV0930,B1J581,B,2022-02-09 23:49:13,SXG80CUDRF05,15,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9449,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093H,NBGAV0930,B1J582,B,2022-02-09 23:49:13,SXG80CUDRF05,2,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9444,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093I,NBGAV0930,B1J583,B,2022-02-09 23:49:13,SXG80CUDRF05,5,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9470,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093J,NBGAV0930,B1J584,B,2022-02-09 23:49:13,SXG80CUDRF05,7,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9458,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093K,NBGAV0930,B1J585,B,2022-02-09 23:49:13,SXG80CUDRF05,10,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9401,11,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093L,NBGAV0930,B1J586,B,2022-02-09 23:49:13,SXG80CUDRF05,13,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9451,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093M,NBGAV0930,B1J587,B,2022-02-09 23:49:13,SXG80CUDRF05,16,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9425,10,35,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
NBGAV093N,NBGAV0930,B1J588,B,2022-02-09 23:49:13,SXG80CUDRF05,18,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9463,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV093O,NBGAV0930,B1J589,B,2022-02-09 23:49:13,SXG80CUDRF05,20,9036,TC-CSP,TC_DPX,외관검사기#10, ,9477,9438,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A71,NBGAU0A70,A1D5T7,B,2022-02-09 23:58:36,SX897BH30F03,8,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4304,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A72,NBGAU0A70,A1D5T8,B,2022-02-09 23:58:36,SX897BH30F03,22,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4319,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A73,NBGAU0A70,A1D5T9,B,2022-02-09 23:58:36,SX897BH30F03,21,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4324,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A75,NBGAU0A70,A1D5TB,B,2022-02-09 23:58:36,SX897BH30F03,7,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4293,6,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A76,NBGAU0A70,A1D5TC,B,2022-02-09 23:58:36,SX897BH30F03,20,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4321,2,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A77,NBGAU0A70,A1D5TD,B,2022-02-09 23:58:36,SX897BH30F03,6,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4296,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A78,NBGAU0A70,A1D5TE,B,2022-02-09 23:58:36,SX897BH30F03,19,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4339,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A79,NBGAU0A70,A1D5TF,B,2022-02-09 23:58:36,SX897BH30F03,18,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4322,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7A,NBGAU0A70,A1D5TG,B,2022-02-09 23:58:36,SX897BH30F03,5,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4330,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7B,NBGAU0A70,A1D5TH,B,2022-02-09 23:58:36,SX897BH30F03,17,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4316,2,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7C,NBGAU0A70,A1D5TI,B,2022-02-09 23:58:36,SX897BH30F03,4,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4310,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7D,NBGAU0A70,A1D5TJ,B,2022-02-09 23:58:36,SX897BH30F03,16,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4323,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7E,NBGAU0A70,A1D5TK,B,2022-02-09 23:58:36,SX897BH30F03,15,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4328,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7F,NBGAU0A70,A1D5TL,B,2022-02-09 23:58:36,SX897BH30F03,3,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4281,4,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7G,NBGAU0A70,A1D5TM,B,2022-02-09 23:58:36,SX897BH30F03,14,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4326,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7H,NBGAU0A70,A1D5TN,B,2022-02-09 23:58:36,SX897BH30F03,13,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4326,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7I,NBGAU0A70,A1D5TO,B,2022-02-09 23:58:36,SX897BH30F03,2,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4319,2,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7J,NBGAU0A70,A1D5TP,B,2022-02-09 23:58:36,SX897BH30F03,12,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4338,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7K,NBGAU0A70,A1D5TQ,B,2022-02-09 23:58:36,SX897BH30F03,11,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4335,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7L,NBGAU0A70,A1D5TR,B,2022-02-09 23:58:36,SX897BH30F03,1,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4298,5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7M,NBGAU0A70,A1D5TS,B,2022-02-09 23:58:36,SX897BH30F03,10,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4328,5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7N,NBGAU0A70,A1D5TT,B,2022-02-09 23:58:36,SX897BH30F03,9,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4314,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0A7O,NBGAU0A70,A1D5TU,B,2022-02-09 23:58:36,SX897BH30F03,23,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4307,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L11,NAGAF0L10,B1IU9W,A,2022-02-10 00:07:29,SX897FYTTF04,2,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6998,21,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L12,NAGAF0L10,B1IU9X,A,2022-02-10 00:07:29,SX897FYTTF04,3,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6999,28,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L13,NAGAF0L10,B1IU9Y,A,2022-02-10 00:07:29,SX897FYTTF04,1,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6947,21,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L14,NAGAF0L10,B1IU9Z,A,2022-02-10 00:07:29,SX897FYTTF04,5,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7053,30,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L15,NAGAF0L10,B1IUA0,A,2022-02-10 00:07:29,SX897FYTTF04,4,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6951,19,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L16,NAGAF0L10,B1IUA1,A,2022-02-10 00:07:29,SX897FYTTF04,7,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7052,16,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L17,NAGAF0L10,B1IUA2,A,2022-02-10 00:07:29,SX897FYTTF04,8,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7082,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L18,NAGAF0L10,B1IUA3,A,2022-02-10 00:07:29,SX897FYTTF04,6,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7014,22,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L19,NAGAF0L10,B1IUA4,A,2022-02-10 00:07:29,SX897FYTTF04,9,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7020,29,215,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
NAGAF0L1A,NAGAF0L10,B1IUA5,A,2022-02-10 00:07:29,SX897FYTTF04,10,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7000,23,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1B,NAGAF0L10,B1IUA6,A,2022-02-10 00:07:29,SX897FYTTF04,11,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6979,27,257,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
NAGAF0L1C,NAGAF0L10,B1IUA7,A,2022-02-10 00:07:29,SX897FYTTF04,13,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7033,23,208,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
NAGAF0L1D,NAGAF0L10,B1IUA8,A,2022-02-10 00:07:29,SX897FYTTF04,12,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6965,17,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1E,NAGAF0L10,B1IUA9,A,2022-02-10 00:07:29,SX897FYTTF04,14,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7006,22,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1F,NAGAF0L10,B1IUAA,A,2022-02-10 00:07:29,SX897FYTTF04,15,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6961,7,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1G,NAGAF0L10,B1IUAB,A,2022-02-10 00:07:29,SX897FYTTF04,16,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7053,18,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1H,NAGAF0L10,B1IUAC,A,2022-02-10 00:07:29,SX897FYTTF04,17,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7109,12,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1I,NAGAF0L10,B1IUAD,A,2022-02-10 00:07:29,SX897FYTTF04,18,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7011,27,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1J,NAGAF0L10,B1IUAE,A,2022-02-10 00:07:29,SX897FYTTF04,19,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7033,15,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1K,NAGAF0L10,B1IUAF,A,2022-02-10 00:07:29,SX897FYTTF04,20,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7051,11,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1L,NAGAF0L10,B1IUAG,A,2022-02-10 00:07:29,SX897FYTTF04,21,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,6967,16,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1M,NAGAF0L10,B1IUAH,A,2022-02-10 00:07:29,SX897FYTTF04,22,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7082,14,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1N,NAGAF0L10,B1IUAI,A,2022-02-10 00:07:29,SX897FYTTF04,23,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7076,8,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAF0L1O,NAGAF0L10,B1IUAJ,A,2022-02-10 00:07:29,SX897FYTTF04,24,6806,TC-CSP,TC_DPX,외관검사기#8, ,7265,7007,22,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0911,NBGAU0910,C0NNM7,B,2022-02-10 00:23:22,SX806AH60F01,14,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5050,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0912,NBGAU0910,C0NNM8,B,2022-02-10 00:23:22,SX806AH60F01,16,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5026,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0913,NBGAU0910,C0NNM9,B,2022-02-10 00:23:22,SX806AH60F01,15,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5051,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0914,NBGAU0910,C0NNMA,B,2022-02-10 00:23:22,SX806AH60F01,17,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5046,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0915,NBGAU0910,C0NNMB,B,2022-02-10 00:23:22,SX806AH60F01,18,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5056,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0916,NBGAU0910,C0NNMC,B,2022-02-10 00:23:22,SX806AH60F01,19,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5040,2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0917,NBGAU0910,C0NNMD,B,2022-02-10 00:23:22,SX806AH60F01,20,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5058,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0918,NBGAU0910,C0NNME,B,2022-02-10 00:23:22,SX806AH60F01,22,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5053,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU0919,NBGAU0910,C0NNMF,B,2022-02-10 00:23:22,SX806AH60F01,21,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5026,6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091A,NBGAU0910,C0NNMG,B,2022-02-10 00:23:22,SX806AH60F01,23,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5063,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091B,NBGAU0910,C0NNMH,B,2022-02-10 00:23:22,SX806AH60F01,24,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5046,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091C,NBGAU0910,C0NNMI,B,2022-02-10 00:23:22,SX806AH60F01,1,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5024,2,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091D,NBGAU0910,C0NNMJ,B,2022-02-10 00:23:22,SX806AH60F01,3,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5041,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091E,NBGAU0910,C0NNMK,B,2022-02-10 00:23:22,SX806AH60F01,2,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5047,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091F,NBGAU0910,C0NNML,B,2022-02-10 00:23:22,SX806AH60F01,5,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5054,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091G,NBGAU0910,C0NNMM,B,2022-02-10 00:23:22,SX806AH60F01,4,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5029,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091H,NBGAU0910,C0NNMN,B,2022-02-10 00:23:22,SX806AH60F01,6,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5057,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091I,NBGAU0910,C0NNMO,B,2022-02-10 00:23:22,SX806AH60F01,8,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5061,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091J,NBGAU0910,C0NNMP,B,2022-02-10 00:23:22,SX806AH60F01,9,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5033,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091K,NBGAU0910,C0NNMQ,B,2022-02-10 00:23:22,SX806AH60F01,7,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5032,2,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091L,NBGAU0910,C0NNMR,B,2022-02-10 00:23:22,SX806AH60F01,10,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5057,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091M,NBGAU0910,C0NNMS,B,2022-02-10 00:23:22,SX806AH60F01,11,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5009,8,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091N,NBGAU0910,C0NNMT,B,2022-02-10 00:23:22,SX806AH60F01,12,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,5025,7,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAU091O,NBGAU0910,C0NNMU,B,2022-02-10 00:23:22,SX806AH60F01,13,4974,TC-CSP,TC_DPX,외관검사기#10, ,5093,4980,9,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0981,NBGAV0980,C0NNZJ,B,2022-02-10 00:33:29,SX897BH30F03,1,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4357,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0982,NBGAV0980,C0NNZK,B,2022-02-10 00:33:29,SX897BH30F03,2,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4362,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0983,NBGAV0980,C0NNZL,B,2022-02-10 00:33:29,SX897BH30F03,3,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4357,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0984,NBGAV0980,C0NNZM,B,2022-02-10 00:33:29,SX897BH30F03,4,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4358,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0985,NBGAV0980,C0NNZN,B,2022-02-10 00:33:29,SX897BH30F03,5,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4363,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0986,NBGAV0980,C0NNZO,B,2022-02-10 00:33:29,SX897BH30F03,6,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4351,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0987,NBGAV0980,C0NNZP,B,2022-02-10 00:33:29,SX897BH30F03,7,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4361,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0988,NBGAV0980,C0NNZQ,B,2022-02-10 00:33:29,SX897BH30F03,8,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4368,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV0989,NBGAV0980,C0NNZR,B,2022-02-10 00:33:29,SX897BH30F03,9,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4368,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098A,NBGAV0980,C0NNZS,B,2022-02-10 00:33:29,SX897BH30F03,10,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4358,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098B,NBGAV0980,C0NNZT,B,2022-02-10 00:33:29,SX897BH30F03,11,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4363,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098C,NBGAV0980,C0NNZU,B,2022-02-10 00:33:29,SX897BH30F03,12,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4358,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098D,NBGAV0980,C0NNZV,B,2022-02-10 00:33:29,SX897BH30F03,13,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4369,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098E,NBGAV0980,C0NNZW,B,2022-02-10 00:33:29,SX897BH30F03,14,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4327,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098F,NBGAV0980,C0NNZX,B,2022-02-10 00:33:29,SX897BH30F03,15,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4370,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098G,NBGAV0980,C0NNZY,B,2022-02-10 00:33:29,SX897BH30F03,16,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4338,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098H,NBGAV0980,C0NNZZ,B,2022-02-10 00:33:29,SX897BH30F03,17,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4367,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098I,NBGAV0980,C0NO00,B,2022-02-10 00:33:29,SX897BH30F03,18,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4349,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098J,NBGAV0980,C0NO01,B,2022-02-10 00:33:29,SX897BH30F03,19,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4358,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098K,NBGAV0980,C0NO02,B,2022-02-10 00:33:29,SX897BH30F03,20,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4362,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098L,NBGAV0980,C0NO03,B,2022-02-10 00:33:29,SX897BH30F03,21,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4368,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098M,NBGAV0980,C0NO04,B,2022-02-10 00:33:29,SX897BH30F03,22,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4359,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAV098N,NBGAV0980,C0NO05,B,2022-02-10 00:33:29,SX897BH30F03,23,4082,TC-CSP,TC_DPX,외관검사기#12, ,4377,4365,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
